021989101010408199SANTA FE DE MONDUJAR                                                                                001301300000000454000010000036300000363000000000000000000000147000002590000000000000001000003100000000000000000000N
021989101010408299SENES                                                                                               001301300000000528000010000039300000393000000000000000000000094000001770000000100000001000002050000000000000000000N
021989101010408399SERON                                                                                               005305300000003217000040000247200002472000000000000000000000972000013460000000100000009000017100000000000000000000N
021989101010408499SIERRO                                                                                              005305300000000724000010000041500000415000000000000000000000100000001800000000000000000000002490000000000000000000N
021989101010408599SOMONTIN                                                                                            005305300000000566000010000042600000426000000000000000000000208000002930000000000000000000003330000000000000000000N
021989101010408699SORBAS                                                                                              001301300000002829000050000215800002158000000000000000000000704000013080000000100000005000015720000000000000000000N
021989101010408799SUFLI                                                                                               005305300000000256000010000020500000205000000000000000000000078000001310000000000000000000001570000000000000000000N
021989101010408899TABERNAS                                                                                            001301300000003274000050000239800002398000000000000000000000802000013690000000200000013000017650000000000000000000N
021989101010408999TABERNO                                                                                             005305300000001034000010000080100000801000000000000000000000238000003990000000400000000000005290000000000000000000N
021989101010409099TAHAL                                                                                               001301300000000627000010000045300000453000000000000000000000159000002000000000000000007000003300000000000000000000N
021989101010409199TERQUE                                                                                              001301300000000526000010000041100000411000000000000000000000193000002950000000100000002000003390000000000000000000N
021989101010409299TIJOLA                                                                                              005305300000003722000040000263500002635000000000000000000000896000015030000000400000009000019830000000000000000000N
021989101010409399TURRE                                                                                               010010000000002072000020000146100001461000000000000000000000478000009040000000200000007000011160000000000000000000N
021989101010409499TURRILLAS                                                                                           001301300000000298000010000022000000220000000000000000000000105000001050000000100000000000001600000000000000000000N
021989101010409599ULEILA DEL CAMPO                                                                                    001301300000001095000010000080200000802000000000000000000000209000004360000000400000003000005230000000000000000000N
021989101010409699URRACAL                                                                                             005305300000000397000010000029700000297000000000000000000000085000001450000000000000002000002010000000000000000000N
021989101010409799VELEFIQUE                                                                                           001301300000000428000010000033400000334000000000000000000000104000001840000000000000000000002270000000000000000000N
021989101010409899VELEZ-BLANCO                                                                                        005305300000002612000040000204600002046000000000000000000000644000012220000000400000016000015650000000000000000000N
021989101010409999VELEZ-RUBIO                                                                                         005305300000006594000090000518000005180000000000000000000001572000029240000001600000012000037880000000000000000000N
021989101010410099VERA                                                                                                010010000000005442000060000400300004003000000000000000000001175000019890000000800000022000028040000000000000000000N
021989101010410199VIATOR                                                                                              001301300000002647000020000187100001871000000000000000000000805000011700000000200000006000014060000000000000000000N
021989101010410299VICAR                                                                                               001301300000010006000080000698400006984000000000000000000001550000032130000000600000010000044440000000000000000000N
021989101010410399ZURGENA                                                                                             005305300000002224000020000159500001595000000000000000000000493000009870000000300000011000012180000000000000000000N
021989101010490199TRES VILLAS (LAS)                                                                                   001301300000000751000010000060200000602000000000000000000000247000003680000000000000000000004460000000000000000000N
021989101010490299EJIDO(EL)                                                                                           002902900000036335000250002614300026143000000000000000000005737000110580000006800000272000150030000000000000000000N
021989101010490399MOJONERA (LA)                                                                                       001301300000005057000040000348400003484000000000000000000000762000015970000000300000013000021040000000000000000000N
021989101011100199ALCALA DE LOS GAZULES                                                                               003103100000005632000060000427500004278000000000000000000001363000022980000001300000029000029100000000000000000000N
021989101011100299ALCALA DEL VALLE                                                                                    000600600000005250000040000362900003629000000000000000000000981000019760000000300000008000026520000000000000000000N
021989101011100399ALGAR                                                                                               000600600000002145000020000154800001548000000000000000000000433000007390000000400000004000009430000000000000000000N
021989101011100499ALGECIRAS                                                                                           000400400000096882000970006806500068175000000000000000000021125000324110000021800000453000406930000000000000000000N
021989101011100599ALGODONALES                                                                                         000600600000005975000080000434500004350000000000000000000001550000024140000000500000010000030700000000000000000000N
021989101011100699ARCOS DE LA FRONTERA                                                                                000600600000026781000270001850800018510000000000000000000006794000106540000003500000047000135720000000000000000000N
021989101011100799BARBATE DE FRANCO                                                                                   001501500000022047000190001561300015613000000000000000000004370000072500000004800000056000088990000000000000000000N
021989101011100899BARRIOS (LOS)                                                                                       000400400000012148000100000871200008712000000000000000000003110000048700000002700000034000062450000000000000000000N
021989101011100999BENAOCAZ                                                                                            000600600000000503000010000036600000366000000000000000000000118000002060000000100000001000002730000000000000000000N
021989101011101099BORNOS                                                                                              000600600000007848000080000552300005528000000000000000000001979000032400000001200000019000039330000000000000000000N
021989101011101199BOSQUE (EL)                                                                                         000600600000001795000020000125200001252000000000000000000000424000007230000000200000001000009120000000000000000000N
021989101011101299CADIZ                                                                                               001201200000155299001050011429500114691000000000000000000034080000544230000049400000728000687640000000000000000000N
021989101011101399CASTELLAR DE LA FRONTERA                                                                            003303300000002121000020000162000001620000000000000000000000583000010210000000700000008000012220000000000000000000N
021989101011101499CONIL DE LA FRONTERA                                                                                001501500000014362000170000997700009981000000000000000000002988000050950000002700000037000064110000000000000000000N
021989101011101599CHICLANA DE LA FRONTERA                                                                             001501500000041677000390002877500028775000000000000000000009209000139610000007700000138000175990000000000000000000N
021989101011101699CHIPIONA                                                                                            003203200000013474000130000940500009405000000000000000000002459000047740000001800000038000064620000000000000000000N
021989101011101799ESPERA                                                                                              000600600000004195000040000283800002838000000000000000000001035000015940000000400000016000019600000000000000000000N
021989101011101899GASTOR (EL)                                                                                         000600600000002292000030000167400001674000000000000000000000589000009290000000300000004000011460000000000000000000N
021989101011101999GRAZALEMA                                                                                           000600600000002288000040000169100001694000000000000000000000527000009480000000400000010000012240000000000000000000N
021989101011102099JEREZ DE LA FRONTERA                                                                                002002000000179191001740012902100129255000000000000000000043031000657410000042300000566000820420000000000000000000N
021989101011102199JIMENA DE LA FRONTERA                                                                               003303300000008539000090000638200006382000000000000000000002444000039890000002100000043000049350000000000000000000N
021989101011102299LA LINEA DE LA CONCEPCION                                                                           003303300000058779000600004240800042408000000000000000000012408000209270000014200000282000260260000000000000000000N
021989101011102399MEDINA SIDONIA                                                                                      003103100000015786000170001104700011047000000000000000000004678000071410000002100000028000088590000000000000000000N
021989101011102499OLVERA                                                                                              000600600000009229000080000685000006850000000000000000000002202000036750000001900000030000048410000000000000000000N
021989101011102599PATERNA DE RIBERA                                                                                   003103100000004666000060000317000003170000000000000000000001236000020040000000800000009000024210000000000000000000N
021989101011102699PRADO DEL REY                                                                                       000600600000005383000040000380100003801000000000000000000001290000024060000000500000026000030270000000000000000000N
021989101011102799PUERTO DE SANTA MARIA(EL)                                                                           002702700000060638000640004410800044057000000000000000000010307000183080000017600000276000234350000000000000000000N
021989101011102899PUERTO REAL                                                                                         002702700000026915000220001926500019265000000000000000000006125000088050000006900000093000110100000000000000000000N
021989101011102999PUERTO SERRANO                                                                                      000600600000006156000100000410500004105000000000000000000001590000023730000000900000021000027710000000000000000000N
021989101011103099ROTA                                                                                                002702700000021285000230001524900015249000000000000000000003942000070600000002600000053000093040000000000000000000N
021989101011103199SAN FERNANDO                                                                                        003103100000080057000920005634400056449000000000000000000017827000266460000018900000345000329240000000000000000000N
021989101011103299SANLUCAR DE BARRAMEDA                                                                               003203200000053017000550003749200037506000000000000000000008422000151770000009100000184000210100000000000000000000N
021989101011103399SAN ROQUE                                                                                           003303300000021459000230001476600014766000000000000000000005014000080010000002900000103000098740000000000000000000N
021989101011103499SETENIL                                                                                             000600600000003338000030000238300002385000000000000000000000685000012920000000300000009000015800000000000000000000N
021989101011103599TARIFA                                                                                              000400400000014548000170001036900010369000000000000000000003012000053790000003200000047000071530000000000000000000N
021989101011103699TORRE-ALHAQUIME                                                                                     000600600000001058000010000079000000790000000000000000000000196000003870000000100000002000004840000000000000000000N
021989101011103799TREBUJENA                                                                                           003203200000006774000080000491700004917000000000000000000002314000034870000001200000021000041190000000000000000000N
021989101011103899UBRIQUE                                                                                             000600600000017747000180001241700012417000000000000000000005572000081840000003500000031000098630000000000000000000N
021989101011103999VEJER DE LA FRONTERA                                                                                001501500000012969000130000928600009286000000000000000000002302000037860000001500000035000050210000000000000000000N
021989101011104099VILLALUENGA DEL ROSARIO                                                                             000600600000000507000010000038100000381000000000000000000000095000001480000000100000000000001940000000000000000000N
021989101011104199VILLAMARTIN                                                                                         000600600000012050000110000834200008346000000000000000000003031000048480000003100000020000061730000000000000000000N
021989101011104299ZAHARA                                                                                              000600600000001688000020000127000001270000000000000000000000401000006560000000200000002000008450000000000000000000N
021989101011400199ADAMUZ                                                                                              002102100000004580000040000329600003296000000000000000000001295000021330000000400000007000027990000000000000000000N
021989101011400299AGUILAR                                                                                             000200200000012743000110000950500009505000000000000000000003666000059080000000700000017000079830000000000000000000N
021989101011400399ALCARACEJOS                                                                                         005405400000001518000010000118300001183000000000000000000000520000008480000000300000010000009750000000000000000000N
021989101011400499ALMEDINILLA                                                                                         005505500000002812000030000216600002166000000000000000000000816000013750000000300000004000016790000000000000000000N
021989101011400599ALMODOVAR DEL RIO                                                                                   005305300000006837000060000502400005024000000000000000000001960000032940000000500000005000037490000000000000000000N
021989101011400699AÑORA                                                                                               005405400000001834000020000138900001389000000000000000000000663000009670000000100000007000011160000000000000000000N
021989101011400799BAENA                                                                                               000700700000018701000150001330800013308000000000000000000004786000079520000002800000041000098900000000000000000000N
021989101011400899BELALCAZAR                                                                                          005205200000004138000040000327400003274000000000000000000001274000019290000000800000014000023560000000000000000000N
021989101011400999BELMEZ                                                                                              005205200000004647000060000362000003620000000000000000000001576000022430000001000000020000025920000000000000000000N
021989101011401099BENAMEJI                                                                                            003803800000004614000040000354300003543000000000000000000001287000021610000000300000008000027350000000000000000000N
021989101011401199BLAZQUEZ (LOS)                                                                                      005205200000000805000010000062700000627000000000000000000000234000004000000000000000000000004990000000000000000000N
021989101011401299BUJALANCE                                                                                           002102100000008864000090000649900006499000000000000000000002933000045080000001000000018000053230000000000000000000N
021989101011401399CABRA                                                                                               001301300000020134000190001523700015237000000000000000000005182000087390000004500000091000116130000000000000000000N
021989101011401499CAÑETE DE LAS TORRES                                                                                002102100000003472000020000266200002662000000000000000000001111000018810000000500000011000022500000000000000000000N
021989101011401599CARCABUEY                                                                                           005505500000003070000030000243400002434000000000000000000000884000015050000000500000010000019280000000000000000000N
021989101011401699CARDEÑA                                                                                             002102100000002210000030000171500001715000000000000000000000732000011470000000400000007000013370000000000000000000N
021989101011401799CARLOTA (LA)                                                                                        005305300000008775000120000655500006555000000000000000000002239000040630000001900000022000051540000000000000000000N
021989101011401899CARPIO (EL)                                                                                         002102100000004847000060000356300003563000000000000000000001532000023340000000400000007000028760000000000000000000N
021989101011401999CASTRO DEL RIO                                                                                      002102100000007858000090000601500006015000000000000000000002257000040420000002100000013000050600000000000000000000N
021989101011402099CONQUISTA                                                                                           005405400000000588000010000050000000500000000000000000000000202000002800000000100000001000003330000000000000000000N
021989101011402199CORDOBA                                                                                             002102100000295290003050022036300220516000000000000000000087994001265330000084500000974001524640000000000000000000N
021989101011402299DOÑA MENCIA                                                                                         001301300000005162000040000384800003848000000000000000000001377000023110000000500000008000029710000000000000000000N
021989101011402399DOS TORRES                                                                                          005405400000002496000030000195600001956000000000000000000000857000013720000000500000013000015680000000000000000000N
021989101011402499ENCINAS REALES                                                                                      003803800000002209000020000175600001756000000000000000000000774000013210000000200000009000015010000000000000000000N
021989101011402599ESPEJO                                                                                              002102100000005173000040000338100003381000000000000000000001682000026800000000700000016000030550000000000000000000N
021989101011402699ESPIEL                                                                                              005205200000002873000030000210100002101000000000000000000000895000013190000000400000002000015850000000000000000000N
021989101011402799FERNAN NUÑEZ                                                                                        004204200000009123000090000684300006843000000000000000000002835000045340000001400000028000054150000000000000000000N
021989101011402899FUENTE LA LANCHA                                                                                    005205200000000528000010000040700000407000000000000000000000185000002950000000000000000000003430000000000000000000N
021989101011402999FUENTE OBEJUNA                                                                                      005205200000007018000100000534200005342000000000000000000002236000032890000000800000009000040680000000000000000000N
021989101011403099FUENTE PALMERA                                                                                      005305300000008964000110000655600006556000000000000000000002499000044020000000800000013000053850000000000000000000N
021989101011403199FUENTE TOJAR                                                                                        005505500000000926000010000076700000767000000000000000000000317000005250000000100000003000006050000000000000000000N
021989101011403299GRANJUELA (LA)                                                                                      005205200000000560000010000044800000448000000000000000000000146000002720000000000000003000003280000000000000000000N
021989101011403399GUADALCAZAR                                                                                         005305300000001236000010000092200000922000000000000000000000294000006120000000200000000000007410000000000000000000N
021989101011403499GUIJO (EL)                                                                                          005405400000000527000010000041700000417000000000000000000000152000002500000000000000004000003260000000000000000000N
021989101011403599HINOJOSA DEL DUQUE                                                                                  005205200000008227000080000646200006462000000000000000000002664000040570000001600000038000049770000000000000000000N
021989101011403699HORNACHUELOS                                                                                        005305300000005258000040000380500003805000000000000000000001586000024560000000600000021000028830000000000000000000N
021989101011403799IZNAJAR                                                                                             003803800000006282000080000474800004748000000000000000000001207000025530000000700000036000033470000000000000000000N
021989101011403899LUCENA                                                                                              003803800000031035000260002249200022495000000000000000000007049000121760000006200000114000163830000000000000000000N
021989101011403999LUQUE                                                                                               000700700000003443000030000277200002772000000000000000000000853000016420000000800000018000021410000000000000000000N
021989101011404099MONTALBAN                                                                                           004204200000004371000040000327100003271000000000000000000001443000023700000001300000008000027710000000000000000000N
021989101011404199MONTEMAYOR                                                                                          004204200000003686000040000273200002732000000000000000000001186000019230000000500000007000022730000000000000000000N
021989101011404299MONTILLA                                                                                            004204200000022069000200001697000016970000000000000000000007331000116120000004000000095000139930000000000000000000N
021989101011404399MONTORO                                                                                             002102100000010020000080000714400007154000000000000000000002899000045130000000400000013000057480000000000000000000N
021989101011404499MONTURQUE                                                                                           000200200000002003000020000145200001452000000000000000000000489000008180000000200000005000012210000000000000000000N
021989101011404599MORILES                                                                                             000200200000003665000030000271600002716000000000000000000001035000017450000000300000015000022190000000000000000000N
021989101011404699NUEVA-CARTEYA                                                                                       001301300000005808000060000411600004116000000000000000000001518000028410000000900000009000034410000000000000000000N
021989101011404799OBEJO                                                                                               002102100000001505000020000115100001151000000000000000000000507000007410000000100000003000008500000000000000000000N
021989101011404899PALENCIANA                                                                                          003803800000001764000020000130900001309000000000000000000000457000007810000000200000005000009400000000000000000000N
