021989101049999000025001TESTANISLAO ESTELLER VICIANA                                                 000000000000000000N
021989101049999000025002TMARIA ENCARNACION CRUZ MATILLA                                              000000000000000000N
021989101049999000025003TMIGUEL FERNANDO GARCES TERCERO                                              000000000000000000N
021989101049999000025004TANTONIO NICOLAS GONZALEZ PARRA                                              000000000000000000N
021989101049999000025005TFERNANDO MOLERO GARZON                                                      000000000000000000N
021989101119999000025001TANTONIO MORENO OLMEDO                                                       000000000000000000S
021989101149999000024003TPEDRO MOYA MILANES                                                          000000000000000000S
021989101149999000024004TCARMEN DEL CAMPO CASASUS                                                    000000000000000000S
021989101149999000024005TANGUSTIAS CONTRERAS VILLAR                                                  000000000000000000S
021989101149999000024006TMARIA ISABEL ANTONIA FLORES FERNANDEZ                                       000000000000000000N
021989101149999000024007TJUAN CASTELLANO CAMARA                                                      000000000000000000N
021989101189999000024001TANGEL DIAZ SOL                                                              000000000000000000S
021989101189999000024002TANTONIO JARA ANDREU                                                         000000000000000000S
021989101189999000024003TFRANCISCO JAVIER VALLS GARCIA                                               000000000000000000S
021989101189999000024004TFRANCISCA PLEGUEZUELOS AGUILAR                                              000000000000000000S
021989101189999000024005TMARIANO GUTIERREZ TERRON                                                    000000000000000000N
021989101189999000024006TMARIA ISABEL RODRIGUEZ CALVO                                                000000000000000000N
021989101189999000024007TFRANCISCO DE PAULA LOMBARDO ENRIQUEZ                                        000000000000000000N
021989101219999000024001TCARLOS NAVARRETE MERINO                                                     000000000000000000S
021989101219999000024002TJENARO GARCIA-ARRECIADO BATANERO                                            000000000000000000S
021989101219999000024003TJAIME JAVIER BARRERO LOPEZ                                                  000000000000000000S
021989101219999000024004TDOMINGO PRIETO GARCIA                                                       000000000000000000S
021989101429999000050003TJUAN ANGEL RUIZ REVILLA                                                     000000000000000000N
021989101479999000050001TMARCELINO GONZALO PIEDRAHITA                                                000000000000000000N
021989101479999000050002TCESAR ALVAREZ CANTERO                                                       000000000000000000N
021989101479999000050003TFLORENCIA JIMENEZ HIDALGO                                                   000000000000000000N
021989101479999000050004TJUAN ANTONIO SANZ VELASCO                                                   000000000000000000N
021989101479999000050005TJOSE ANTONIO GONZALEZ RODRIGUEZ                                             000000000000000000N
021989101249999000051001TFRANCISCO IGLESIAS CARREÑO                                                  000000000000000000N
021989101249999000051002TJOSE CAYETANO RODRIGUEZ DE CASTRO                                           000000000000000000N
021989101249999000051003TALFREDO RUBIO RAMOS                                                         000000000000000000N
021989101249999000051004TLUIS MANUEL ESTEBAN GUTIERREZ                                               000000000000000000N
021989101249999000051005TPEDRO MAXIMO DIEZ OREJAS                                                    000000000000000000N
021989101379999000051001TMIGUEL ANGEL DIEGO NUÑEZ                                                    000000000000000000N
021989101379999000051002TMARCELINO GARCIA MORENO                                                     000000000000000000N
021989101379999000051003TJOSE LUIS VAZQUEZ REGALADO                                                  000000000000000000N
021989101379999000051004TFRANCISCO JAVIER VIDAL HERNANDEZ                                            000000000000000000N
021989101499999000051001TMANUELA IGLESIAS CARREÑO                                                    000000000000000000N
021989101089999000016029TJUAN SOLA GONZALEZ                                                          000000000000000000N
021989101089999000016030TELOISA MORCILLO FERNANDEZ                                                   000000000000000000N
021989101089999000016031TMONTSERRAT ORTIZ MARTINEZ                                                   000000000000000000N
021989101089999000016032TLEONIDES ALBA BENITO                                                        000000000000000000N
021989101129999000016001TANGEL SERRANO MOLINA                                                        000000000000000000N
021989101129999000016002TJOAQUIN DEL PRADO TENA                                                      000000000000000000N
021989101129999000016003TFEDERICO BIXQUERT BLANES                                                    000000000000000000N
021989101129999000016004TMARIA ANA TOMAS CALERO                                                      000000000000000000N
021989101129999000016005TFRANCISCA OLIVA DE LA OLIVA                                                 000000000000000000N
021989101159999000016001TCONSTANTINO TRILLO VARELA                                                   000000000000000000N
021989101159999000016002TFERNANDO LUIS RAMOS ARMESTO                                                 000000000000000000N
021989101159999000016003TMIGUEL ANGEL RIOS TORRE                                                     000000000000000000N
021989101159999000016004TLUIS BOUZA COLLADO                                                          000000000000000000N
021989101159999000016005TMARGARITA CASTRO BOGO                                                       000000000000000000N
021989101159999000016006TJOSE GANDARA ROZAS                                                          000000000000000000N
021989101159999000016007TJOSE MANUEL CASTRO SANDE                                                    000000000000000000N
021989101469999000015002TMARIA ISABEL CABALLERO GRANERO                                              000000000000000000N
021989101469999000015003TMARIA DEL MAR NUÑEZ DE LAS HERAS                                            000000000000000000N
021989101469999000015004TFRANCISCO CORREA ARMERO                                                     000000000000000000N
021989101469999000015005TMARIA CRUZ DEL OLMO REINOSO                                                 000000000000000000N
021989101469999000015006TLEANDRO VIDAL BERNAL                                                        000000000000000000N
021989101469999000015007TMARIA DEL CARMEN RIEZU RIEZU                                                000000000000000000N
021989101469999000015008TJUAN MANUEL LOPEZ FRANCO                                                    000000000000000000N
021989101469999000015009TANDREA HERNANDEZ DIEZ                                                       000000000000000000N
021989101469999000015010TLUCIA ALFANJARIN MOR                                                        000000000000000000N
021989101469999000015011TJAVIER MATAIX CABRERA                                                       000000000000000000N
021989101469999000015012TJAVIER RUIZ CABALLO                                                         000000000000000000N
021989101469999000015013TJOSE ANTONIO NAVARRO ALFANJARIN                                             000000000000000000N
021989101469999000015014TMIGUEL ANGEL LONGAS ALONSO                                                  000000000000000000N
021989101469999000015015TANTONIO GARCIA GONZALEZ                                                     000000000000000000N
021989101469999000015016TANTONIO LARA GARCIA                                                         000000000000000000N
021989101479999000015001TRAFAEL COLLANTES NUÑEZ                                                      000000000000000000N
021989101419999000022012TFRANCISCO PUERTAS SANCHEZ                                                   000000000000000000N
021989101049999000023001TMARIA ISABEL RODRIGUEZ VIZCAINO (PCA)                                       000000000000000000N
021989101049999000023002TJUAN CARMONA INFANTES (PASOC)                                               000000000000000000N
021989101049999000023003TJOSE LUIS SUAREZ MUYOR (PCA)                                                000000000000000000N
021989101049999000023004TGLORIA MARIA GAGO VAZQUEZ (PASOC)                                           000000000000000000N
021989101049999000023005TENRIQUE PEÑA ROMERA (PCA)                                                   000000000000000000N
021989101119999000023001TJERONIMO ANDREU ANDREU (PCA-PCE)                                            000000000000000000S
021989101119999000023002TMARIA JULIA HIDALGO DE ARGUESO (PCA-PCE)                                    000000000000000000N
021989101119999000023003TELENA SANTIAGO MUÑOZ (PASOC)                                                000000000000000000N
021989101119999000023004TSEBASTIAN GONZALEZ BARROSO (INDEPENDIENTE)                                  000000000000000000N
021989101119999000023005TJOSE MANUEL FERNANDEZ TRILLO (PCA-PCE)                                      000000000000000000N
021989101119999000023006TLUIS GONZALEZ VAZQUEZ (PCA-PCE)                                             000000000000000000N
021989101119999000023007TANDRES JAVIER DEL RIO ALCANTARA (PCA-PCE)                                   000000000000000000N
021989101119999000023008TJESUS MARIA GARGALLO MARTINEZ (INDEPENDIENTE)                               000000000000000000N
021989101119999000023009TFRANCISCA ROSADO VILLAGRAN (INDEPENDIENTE)                                  000000000000000000N
021989101289999000021012TCARLOS RELAÑO GARCIA                                                        000000000000000000N
021989101289999000021013TSERGIO ARCHAGA SIERRA                                                       000000000000000000N
021989101289999000021014TMARTA MARIA HIDALGO IGLESIAS                                                000000000000000000N
021989101289999000021015TANTONIO NOGUERA MATEOS                                                      000000000000000000N
021989101289999000021016TFELIPE SAMPER MUÑOZ                                                         000000000000000000N
021989101289999000021017TJOSE LLORA MANZANERA                                                        000000000000000000N
021989101289999000021018TANTONIO PERTEGAZ GARCIA                                                     000000000000000000N
021989101289999000021019TFRANCISCO LATORRE ROYO                                                      000000000000000000N
021989101289999000021020TMIGUEL ASENSIO GIL                                                          000000000000000000N
021989101289999000021021TCARMEN MAÑEZ BIELSA                                                         000000000000000000N
021989101289999000021022TANGEL CEBRIAN GIMENO                                                        000000000000000000N
021989101289999000021023TMIGUEL LLORA MARTIN                                                         000000000000000000N
021989101289999000021024TFEDERICO SENDER GIL                                                         000000000000000000N
021989101289999000021025TMANUEL GOMEZ MORRO                                                          000000000000000000N
021989101289999000021026TVICENTE GARCIA PEÑA                                                         000000000000000000N
021989101289999000021027TVICENTE MANZANERA SIMON                                                     000000000000000000N
021989101289999000021028TJOSE AZNAR GOMEZ                                                            000000000000000000N
021989101289999000019025TELADIO FERNANDEZ PADURA                                                     000000000000000000N
021989101289999000019026TJAVIER CID SICLUNA                                                          000000000000000000N
021989101289999000019027TFRANCISCO DE BORJA URIZARBARRENA VIANA                                      000000000000000000N
021989101289999000019028TGENARO RODRIGO AGUDO                                                        000000000000000000N
021989101289999000019029TCLARA ISABEL DUQUE NUÑEZ                                                    000000000000000000N
021989101289999000019030TMIGUEL LOPEZ MARQUES                                                        000000000000000000N
021989101289999000019031TOSCAR RODRIGO CORROCHANO                                                    000000000000000000N
021989101289999000019032TANA MARIA GUZMAN PAULETE                                                    000000000000000000N
021989101289999000019033TCARLOS CARMENA MIGUEL                                                       000000000000000000N
021989101419999000019001TMANUEL POLO OLIVA                                                           000000000000000000N
021989101419999000019002TMARIA DEL CARMEN RECIO HEREDIA                                              000000000000000000N
021989101419999000019003TFRANCISCO JAVIER BEJAR VILLEGAS                                             000000000000000000N
021989101419999000019004TJOSE CASTILLA CAÑETE                                                        000000000000000000N
021989101419999000019005TFRANCISCA CALVO LIÑAN                                                       000000000000000000N
021989101419999000019006TMARIA LUISA DE LOS SANTOS RENDON                                            000000000000000000N
021989101419999000019007TCARMEN RUIZ GARCIA                                                          000000000000000000N
021989101419999000019008TJOSE MANUEL CASCALES GALVEZ                                                 000000000000000000N
021989101289999000018027TALBERTO ARMENGOD MECA                                                       000000000000000000N
021989101289999000018028TMARIA SANCHEZ FERNANDEZ                                                     000000000000000000N
021989101289999000018029TJUAN FERNANDEZ GIL                                                          000000000000000000N
021989101289999000018030TMARIA JOSEFA ALVAREZ VEGA                                                   000000000000000000N
021989101289999000018031TJUAN DOMENECH RICART                                                        000000000000000000N
021989101289999000018032TLOURDES BUENDIA PEREZ                                                       000000000000000000N
021989101289999000018033TEUFEMIA MATESANZ BERZAL                                                     000000000000000000N
021989101299999000018001TJAIME MORENO LORCA                                                          000000000000000000N
021989101299999000018002TMARIA CATALAN GIMENEZ                                                       000000000000000000N
021989101299999000018003TJOSE LUIS ALVAREZ VALLEJO                                                   000000000000000000N
021989101299999000018004TISABEL CAÑADA PASTOR                                                        000000000000000000N
021989101299999000018005TRAFAEL FUERTES CASTILLERO                                                   000000000000000000N
021989101299999000018006TANA HERNANDEZ VILLALONGA                                                    000000000000000000N
021989101299999000018007TFRANCISCO JAVIER FERNANDEZ-CALVILLO PEREZ                                   000000000000000000N
021989101299999000018008TEVA MARIA ELVIRA SANCHEZ                                                    000000000000000000N
021989101299999000018009TMAXIMO ALVAREZ VEGA                                                         000000000000000000N
021989101299999000018010TMARIA GEMA PRIETO MONZON                                                    000000000000000000N
021989101089999000018026TALEJANDRO ALARCON GUTIERREZ                                                 000000000000000000N
021989101089999000018027TMARIA ESPERANZA RODRIGUEZ RODRIGUEZ                                         000000000000000000N
021989101089999000018028TJOSE ANTONIO RODRIGUEZ MARTINEZ                                             000000000000000000N
021989101089999000018029TMARIA SONSOLES MOLINERO PEÑA                                                000000000000000000N
021989101089999000018030TJUAN BOFILL FUENTE                                                          000000000000000000N
021989101089999000018031TCONCEPCION GONZALEZ RAMOS                                                   000000000000000000N
021989101089999000018032TJESUS FERNANDEZ GONZALEZ                                                    000000000000000000N
021989101119999000018001TALBERTO SANCHEZ BAZ                                                         000000000000000000N
021989101119999000018002TMARGARITA LOPEZ RUIZ                                                        000000000000000000N
021989101119999000018003TANTONIO MANUEL GARCIA SOMOZA                                                000000000000000000N
021989101119999000018004TMARIA JESUS HUERTAS PANTOJA                                                 000000000000000000N
021989101119999000018005TFRANCISCO REBOLLO LOBATO                                                    000000000000000000N
021989101119999000018006TMATILDE RAMOS PONCE                                                         000000000000000000N
021989101119999000018007TLUIS ALBERTO COLLIA GUERRA                                                  000000000000000000N
021989101119999000018008TMONTSERRAT JACAS SALA                                                       000000000000000000N
021989101119999000018009TJOSE SALVADOR FERRER SALAS                                                  000000000000000000N
021989101289999000019009TMARIA ALEJANDRA BARCELO MEZQUITA                                            000000000000000000N
021989101289999000019010TMERCEDES DIEGUEZ MOLINA                                                     000000000000000000N
021989101289999000019011TEDUARDO GUERRA PAREDES                                                      000000000000000000N
021989101289999000019012TRICARDO ROMERO ZARZA                                                        000000000000000000N
021989101289999000019013TISABEL MONTEJANO MATA                                                       000000000000000000N
021989101289999000019014TJERONIMO ESCALERA UREÑA                                                     000000000000000000N
021989101289999000019015TJOSE A. SUAREZ VALBUENA                                                     000000000000000000N
021989101289999000019016TMIGUEL A. SEGURA URETA                                                      000000000000000000N
021989101289999000019017TSANTIAGO SALDO MARTINEZ                                                     000000000000000000N
021989101289999000019018TCARMEN RODRIGUEZ RODRIGUEZ                                                  000000000000000000N
021989101289999000019019TFERNANDO A. PORTELA SANZ                                                    000000000000000000N
021989101289999000019020TMARIA PILAR RUIZ SOROGOYEN                                                  000000000000000000N
021989101289999000019021TV. IVAN URIZARBARRENA VIANA                                                 000000000000000000N
021989101289999000019022TJOSE MARIA PONS DEL CID                                                     000000000000000000N
021989101289999000019023TELENA GONZALEZ PEREZ                                                        000000000000000000N
021989101289999000019024TSANTIAGO BLANCO RODRIGUEZ                                                   000000000000000000N
021989101289999000018011TCRISTOBAL PUERTAS LAZO                                                      000000000000000000N
021989101289999000018012TDOLORES DOMINGUEZ PALOS                                                     000000000000000000N
021989101289999000018013TELADIO GRANDE PASCUAL                                                       000000000000000000N
021989101289999000018014TMARIA TERESA ESTEVEZ LEBATO                                                 000000000000000000N
021989101289999000018015TPEDRO FERRUS PALACIOS                                                       000000000000000000N
021989101289999000018016TFRANCISCA FERNANDEZ DOMINGUEZ                                               000000000000000000N
021989101289999000018017TRIGOLIO SAMA PALENCIA                                                       000000000000000000N
021989101289999000018018TCONSUELO GARCIA GALLEGO                                                     000000000000000000N
021989101289999000018019TEUGENIO BENITO GORDO                                                        000000000000000000N
021989101289999000018020TMARIA DEL CARMEN ALCANTARA GRANADOS                                         000000000000000000N
021989101289999000018021TBENJAMIN BURGOS DOMENECH                                                    000000000000000000N
021989101289999000018022TMARIA DEL CARMEN CERCADILLO PEREZ                                           000000000000000000N
021989101289999000018023TANTONIO CLEMENTE CASTELLS                                                   000000000000000000N
021989101289999000018024TMONTSERRAT CORTES CARDONA                                                   000000000000000000N
021989101289999000018025TJAVIER BARRANCO GARCIA                                                      000000000000000000N
021989101289999000018026TMARTA MARTINEZ DOMENECH                                                     000000000000000000N
021989101089999000018010TMARIA HERRAN OCHARAN                                                        000000000000000000N
021989101089999000018011TJOSE LUIS RODRIGUEZ GARCIA                                                  000000000000000000N
021989101089999000018012TPILAR ZAMORA PARDO                                                          000000000000000000N
021989101089999000018013TJOSE FERNANDO LOPEZ SALGUERO                                                000000000000000000N
021989101089999000018014TLAURA BARCELO PEREZ                                                         000000000000000000N
021989101089999000018015TALVARO TORIBIO DIAZ                                                         000000000000000000N
021989101089999000018016TADORACION ALVAREZ LOZANO                                                    000000000000000000N
021989101089999000018017TANTONIO COBOS ALONSO                                                        000000000000000000N
021989101089999000018018TMARIA DOLORES MOLES BALLESTE                                                000000000000000000N
021989101089999000018019TJUAN RAMON ROMERO BARRENECHEA                                               000000000000000000N
021989101089999000018020TMARIA ORTIN GRACIA                                                          000000000000000000N
021989101089999000018021TESTRELLA BARRIO DOMINGUEZ                                                   000000000000000000N
021989101089999000018022TGASPAR IBAÑEZ MARQUES                                                       000000000000000000N
021989101089999000018023TCRISTINA RICO GARCIA                                                        000000000000000000N
021989101089999000018024TJOSE MARIA HERNANDEZ LARREA                                                 000000000000000000N
021989101089999000018025TMARIA CARMEN CRISTOBAL GIL                                                  000000000000000000N
021989101339999000016008TARTURO CARNERERO MENENDEZ                                                   000000000000000000N
021989101339999000016009TFLORA GALVEZ JAEN                                                           000000000000000000N
021989101359999000016001TFRANCISCO RUIZ MONTESDEOCA                                                  000000000000000000N
021989101359999000016002TFRANCISCO SAAVEDRA RODRIGUEZ                                                000000000000000000N
021989101359999000016003TASUNCION QUINTANA VIERA                                                     000000000000000000N
021989101359999000016004TDAMIAN ACOSTA NOBLE                                                         000000000000000000N
021989101359999000016005TJOSE RAMON MORENO GONZALEZ                                                  000000000000000000N
021989101359999000016006TAGUSTIN PEREZ QUINTANA                                                      000000000000000000N
021989101359999000016007TFRANCISCO HERNANDEZ TRUJILLO                                                000000000000000000N
021989101369999000016001TJUAN JOSE RODRIGUEZ GONZALEZ                                                000000000000000000N
021989101369999000016002TVICENTE CASTRO BOGO                                                         000000000000000000N
021989101369999000016003TMANUEL RODRIGUEZ NANDIN                                                     000000000000000000N
021989101369999000016004TRICARDO JOSE CARUNCHO NUÑEZ                                                 000000000000000000N
021989101369999000016005TJOSE MANUEL VAZQUEZ DIAZ                                                    000000000000000000N
021989101369999000016006TANDRES ALVAREZ VILA                                                         000000000000000000N
021989101369999000016007TROSA MARIA PEREIRA BERGES                                                   000000000000000000N
021989101279999000014003TANGEL MOURE MOSQUERA                                                        000000000000000000N
021989101279999000014004TANTONIA LOPEZ LOPEZ                                                         000000000000000000N
021989101279999000014005THECTOR BELLO RIVAS                                                          000000000000000000N
021989101299999000014001TJUAN ANTONIO ROMERO CAMPANO                                                 000000000000000000N
021989101299999000014002TJOSE ANDRES GALVEZ MORALES                                                  000000000000000000N
021989101299999000014003TJUAN JOSE MERINO CARRILLO                                                   000000000000000000N
021989101299999000014004TPEDRO CORES URIA                                                            000000000000000000N
021989101299999000014005TMARIA ISABEL GARCIA-GRANADOS LOPEZ DE HIERRO                                000000000000000000N
021989101299999000014006TMARIA PILAR SALDAÑA DUPORT                                                  000000000000000000N
021989101299999000014007TJESUS MANUEL LOPEZ TORO                                                     000000000000000000N
021989101299999000014008TANTONIO GARRIDO GARCIA                                                      000000000000000000N
021989101299999000014009TRAFAEL CAÑADA NUÑEZ                                                         000000000000000000N
021989101299999000014010TMIGUEL ANGEL BARBA LOPEZ                                                    000000000000000000N
021989101309999000014001TLUIS PEREZ ANDREU                                                           000000000000000000N
021989101309999000014002TMIGUEL MORENO MORENO                                                        000000000000000000N
021989101309999000014003TDOMINGO LARROSA MARIN                                                       000000000000000000N
021989101029999000014001TMARIA DEL CARMEN MANRIQUE GARCIA                                            000000000000000000N
021989101029999000014002TJUAN CARLOS GUTIERREZ ESCUDERO                                              000000000000000000N
021989101029999000014003TJUANA JOVER MAÑEZ                                                           000000000000000000N
021989101029999000014004TEMILIO PRECIADO FERRADEZ                                                    000000000000000000N
021989101039999000014001TFRANCISCO NAVARRO MAESTRE                                                   000000000000000000N
021989101039999000014002TABELARDO LLORET RIVERA                                                      000000000000000000N
021989101039999000014003TLUIS ANTONIO VILLADA LOBETE                                                 000000000000000000N
021989101039999000014004TANTONIA TECLES MARTINEZ                                                     000000000000000000N
021989101039999000014005TANTONIO SANCHEZ AMOROS                                                      000000000000000000N
021989101039999000014006TANTONIO AVIO VAZQUEZ                                                        000000000000000000N
021989101039999000014007TJOSE MARTINEZ TOME                                                          000000000000000000N
021989101039999000014008TRAFAEL BALLESTER PAYA                                                       000000000000000000N
021989101039999000014009TMARIA JOSE MIRETE GRAU                                                      000000000000000000N
021989101039999000014010TANTONIO GARCIA CANOVAS                                                      000000000000000000N
021989101049999000014001TGABRIEL GALDEANO SALMERON                                                   000000000000000000N
021989101049999000014002TFRANCISCA OLIVENCIA FERNANDEZ                                               000000000000000000N
021989101299999000015006TMIGUEL ANGEL SANCHEZ DEL RIO GARCIA                                         000000000000000000N
021989101299999000015007TJOSE LUIS DOMENECH TELLADO                                                  000000000000000000N
021989101299999000015008TENRIQUE LLORENTE VAZQUEZ                                                    000000000000000000N
021989101299999000015009TSILVIA PERAL ARPA                                                           000000000000000000N
021989101299999000015010TMARCO ANTONIO RUIZ SOTO                                                     000000000000000000N
021989101309999000015001TMANUEL VALVERDE RELLO                                                       000000000000000000N
021989101309999000015002TJESUS HERRERA FERNANDEZ                                                     000000000000000000N
021989101309999000015003TJUAN A MAIQUEZ CASAS                                                        000000000000000000N
021989101309999000015004TESTEBAN M LINARES IBORRA                                                    000000000000000000N
021989101309999000015005TSIMON FRUTOS GARCIA                                                         000000000000000000N
021989101309999000015006TEMILIO GARCIA LATORRE                                                       000000000000000000N
021989101309999000015007TMIGUEL GARCIA SEIQUER                                                       000000000000000000N
021989101309999000015008TANTONIO LOPEZ CAMARASA                                                      000000000000000000N
021989101309999000015009TLIDIA MADRONA LOPEZ ARRONIZ                                                 000000000000000000N
021989101339999000015001TLUIS MIGUEL GONZALEZ MARTIN                                                 000000000000000000N
021989101339999000015002TCARLOS PERAL LOPEZ                                                          000000000000000000N
021989101169999000015001TANTONIO FRANCISCO BERGOÑOS DEL REY                                          000000000000000000N
021989101169999000015002TJUAN CARLOS FRANCISCO LADRON DE GUEVARA CAÑAS                               000000000000000000N
021989101169999000015003TRUBEN DARIO CHAVES RUBIO                                                    000000000000000000N
021989101189999000015001TJUAN CARLOS MUÑOZ MOYA                                                      000000000000000000N
021989101189999000015002TEMILIA FERNANDEZ CAMPOS                                                     000000000000000000N
021989101189999000015003TFRANCISCO JAVIER GALVEZ ZURITA                                              000000000000000000N
021989101189999000015004TMARIA DEL MAR RAMOS MARTIN                                                  000000000000000000N
021989101189999000015005TANTONIO JESUS TORRES PRIETO                                                 000000000000000000N
021989101189999000015006TMARIA NURIA GARCIA ROMERO                                                   000000000000000000N
021989101189999000015007TFRANCISCO BAZAN CORTES                                                      000000000000000000N
021989101199999000015001TISABEL DE LA RUBIA ARENAS                                                   000000000000000000N
021989101439999000018001TJOSEFA LORCA ORTIN                                                          000000000000000000N
021989101139999000018002TAURELIO RODRIGUEZ ARCAS                                                     000000000000000000N
021989101139999000018003TMARIA ELENA DE LA ROJA UTRILLA                                              000000000000000000N
021989101139999000018004TJUAN EDUARDO CARRERA CORRAL                                                 000000000000000000N
021989101139999000018005TDOLORES MARTINEZ BAÑOS                                                      000000000000000000N
021989101149999000018001TGUILLERMO CARPIO LABLANCA                                                   000000000000000000N
021989101149999000018002TMARIA ENGRACIA VALDUNCIEL VALERO                                            000000000000000000N
021989101149999000018003TJULIO REMEDIO MENDO                                                         000000000000000000N
021989101149999000018004TMARIA DEL CARMEN GOMEZ RAMIREZ                                              000000000000000000N
021989101149999000018005TJUAN MARTINEZ SUECO                                                         000000000000000000N
021989101149999000018006TJOSEFA MELLADO LEAL                                                         000000000000000000N
021989101149999000018007TDALMIRO GONZALEZ MARTINEZ                                                   000000000000000000N
021989101169999000018001TANDRES GIMENEZ MORENO                                                       000000000000000000N
021989101169999000018002TCECILIA SAZ MONGIL                                                          000000000000000000N
021989101169999000018003TMARIA DEL CARMEN PUERTAS TORTOSA                                            000000000000000000N
021989101179999000018001TAURORA BERANGUERAS ALVAREZ                                                  000000000000000000N
021989101179999000018002TJOSE ANTONIO PEREZ ALVAREZ                                                  000000000000000000N
021989101469999000016005TESTHER PEREZ CASTELLO                                                       000000000000000000N
021989101469999000016006TFELIPE GURILLO RUIZ                                                         000000000000000000N
021989101469999000016007TJULIO ESTELLES VALERO                                                       000000000000000000N
021989101469999000016008TANGEL YEBENES MOLES                                                         000000000000000000N
021989101469999000016009TMIGUEL ALCOCEL MASET                                                        000000000000000000N
021989101469999000016010TELISA SALVADOR SERRALTA                                                     000000000000000000N
021989101469999000016011TADELA PEREDA MARTINEZ                                                       000000000000000000N
021989101469999000016012TALEJANDRO MAYORDOMO BUENDIA                                                 000000000000000000N
021989101469999000016013TISABEL CERVERA GRAU                                                         000000000000000000N
021989101469999000016014TANTONIO FERRER PALERO                                                       000000000000000000N
021989101469999000016015TVICENTE ALMIÑANA ALEMANY                                                    000000000000000000N
021989101469999000016016TVICENTE MIGUEL MARTINEZ PEIRO                                               000000000000000000N
021989101479999000016001TPAULINO CASTRILLERO ORTEGA                                                  000000000000000000N
021989101479999000016002TTEODORO CANALES BARBERO                                                     000000000000000000N
021989101479999000016003TMIGUEL ANGEL RODRIGUEZ MATEO                                                000000000000000000N
021989101479999000016004TGERMAN DE LA CRUZ ORTEGA                                                    000000000000000000N
021989101339999000014007TRAQUEL GONZALEZ PINTOR                                                      000000000000000000N
021989101339999000014008TEDUARDO CAMPOMANES CALLEJA                                                  000000000000000000N
021989101339999000014009TABILIO ALVAREZ RODRIGUEZ                                                    000000000000000000N
021989101349999000014001TPEDRO COSGAYA BRAVO (LV-LV)                                                 000000000000000000N
021989101349999000014002TISIDRO CESAR AYUSO RODRIGUEZ (LV-LV)                                        000000000000000000N
021989101349999000014003TMARLENE BRAUWEILER KADER (LV-LV)                                            000000000000000000N
021989101359999000014001TMANUEL SANTANA MACIAS                                                       000000000000000000N
021989101359999000014002TTERESA J HERRERA PEREZ                                                      000000000000000000N
021989101359999000014003TROSARIO MARIA AUSLANDER ALAMO                                               000000000000000000N
021989101359999000014004TANA AGUSTINA MEDINA PEREDA                                                  000000000000000000N
021989101359999000014005TFERMINA MARIANO PERERA                                                      000000000000000000N
021989101359999000014006TGEORGINA ALONSO CABALLERO                                                   000000000000000000N
021989101359999000014007TJUAN FRANCISCO SANTANA ALONSO                                               000000000000000000N
021989101379999000014001TFRANCISCO MARTIN MARTIN                                                     000000000000000000N
021989101379999000014002TEMILIO ALCON RUBIO                                                          000000000000000000N
