02199306107139Ciudad Real                                       00475435005920037323800373238000000000000000000169083002440260000205500002033002976010000050000000000000000N
02199306108409Segovia                                           00147012002760012192800121928000000000000000000050572000787090000124900000912000945840000030000000000000000N
02199306112289Madrid                                            04947799051910397706203977062000000000000000001601346025274350003055400012361030955960000340000000000000000N
02199306114999País Vasco                                        02104041023920172978401729784000000000000000000650884009372520001905800009247011778240000190000000000000000N
02199306117469Valencia                                          02117438022220168176301681763000000000000000000796463011400540000814400007124013605690000160000000000000000N
02199306117999Comunitat Valenciana                              03856763041850300139903001399000000000000000001441895020275960001418800013465024247680000310000000000000000N
02199306118999Ciudad de Ceuta                                   00067615000660004851700048517000000000000000000016970000239420000023100000152000297620000010000000000000000N
02199306107199Guadalajara                                       00145383003840011956500119565000000000000000000049500000756840000107200000630000950190000030000000000000000N
02199306109179Girona                                            00509279006700040565600405656000000000000000000164435002354740000191100001577002985910000050000000000000000N
02199306109439Tarragona                                         00542010006870043255500432555000000000000000000178125002511000000239800001863003178560000060000000000000000N
02199306118519Ceuta                                             00067615000660004851700048517000000000000000000016970000239420000023100000152000297620000010000000000000000N
02199306107999Castilla - La Mancha                              01657726023600131925201319252000000000000000000597926008832700000833900006765010684050000200000000000000000N
02199306108249León                                              00525896007440042946600429466000000000000000000172063002608980000344000002031003193050000050000000000000000N
02199306109999Cataluña                                          06059540073780488165504881655000000000000000002018250028643020002415600015047036400770000470000000000000000N
02199306113319Navarra                                           00519506008270042538700425387000000000000000000168158002399360000449500002374003061300000050000000000000000N
02199306114489Vizcaya                                           01155106012360094777100947771000000000000000000361384005241090000806000005495006601310000090000000000000000N
02199306116269La Rioja                                          00263481004210021408400214084000000000000000000100537001382150000212500000967001681850000040000000000000000N
02199306116999La Rioja                                          00263481004210021408400214084000000000000000000100537001382150000212500000967001681850000040000000000000000N
02199306102509Zaragoza                                          00837067012360068604700686047000000000000000000315460004340950000388300003033005333540000070000000000000000N
02199306103339Asturias                                          01093937014230092039000920390000000000000000000375866005590630000630600002862006850750000090000000000000000N
02199306104999Illes Balears                                     00709138009010057171200571712000000000000000000235875003220380000348500002316004090600000070000000000000000N
02199306199999Total nacional                                    38869700467093103051131030511000000000000000012820116188690680018867900126952234031850003500000000000000000N
02199306101189Granada                                           00790515006860061340900613409000000000000000000231254003668740000216700001608004624780000070000000000000000N
02199306101419Sevilla                                           01619703019200123367801233678000000000000000000556476008036100000610600003993009641950000120000000000000000N
02199306106999Cantabria                                         00527326005170042037600420376000000000000000000159993002589970000425200002675003250920000050000000000000000N
02199306108099Burgos                                            00352434006980029177600291776000000000000000000126497001826740000312100002136002217130000040000000000000000N
02199306117129Castellón                                         00446762005830035699400356994000000000000000000173990002393890000188100002267002854410000050000000000000000N
02199306113999Comunidad Foral de Navarra                        00519506008270042538700425387000000000000000000168158002399360000449500002374003061300000050000000000000000N
02199306119529Melilla                                           00056600000470004010500040105000000000000000000013750000201470000032500000115000260860000010000000000000000N
02199306107169Cuenca                                            00204846003530016731100167311000000000000000000075853001127260000106400000777001360770000030000000000000000N
02199306108349Palencia                                          00185484003410015142300151423000000000000000000062886000958100000125000000771001200130000030000000000000000N
02199306117039Alicante                                          01292563013800096264200962642000000000000000000471442006481530000416300004074007787580000100000000000000000N
